datetime,machine_id,voltage,rotation,pressure,vibration
2024-01-08 22:00:00,3,166.29,445.42,121.21,30.71
2024-01-08 23:00:00,3,201.69,501.53,97.87,45.53
2024-01-09 00:00:00,3,190.25,392.37,97.82,28.65
2024-01-09 01:00:00,3,139.86,429.52,94.42,58.96
2024-01-09 02:00:00,3,165.32,376.11,115.59,59.62
2024-01-09 03:00:00,3,151.62,501.59,94.22,55.03
2024-01-09 04:00:00,3,199.06,446.5,81.54,52.44
2024-01-09 05:00:00,3,175.71,406.07,93.01,41.04
2024-01-09 06:00:00,3,159.49,456.83,118.99,51.9
2024-01-09 07:00:00,3,172.32,387.08,112.5,40.94
2024-01-09 08:00:00,3,129.43,395.92,98.18,28.11
2024-01-09 09:00:00,3,153.5,372.51,118.71,53.92
2024-01-09 10:00:00,3,170.96,393.03,110.02,50.08
2024-01-09 11:00:00,3,183.28,522.6,96.21,39.38
2024-01-09 12:00:00,3,137.57,409.47,96.73,28.33
2024-01-09 13:00:00,3,161.95,473.15,102.34,33.05
2024-01-09 14:00:00,3,183.65,402.42,86.64,21.71
2024-01-09 15:00:00,3,143.34,487.57,96.81,44.88
2024-01-09 16:00:00,3,169.97,391.12,100.25,22.48
2024-01-09 17:00:00,3,167.04,448.08,74.21,38.44
2024-01-09 18:00:00,3,193.52,448.71,93.43,28.62
2024-01-09 19:00:00,3,162.26,571.09,92.06,23.7
2024-01-09 20:00:00,3,163.51,480.16,109.53,38.32
2024-01-09 21:00:00,3,180.54,414.88,72.96,33.88
2024-01-09 22:00:00,3,145.98,484.19,92.45,44.58
2024-01-09 23:00:00,3,164.53,563.02,91.88,27.19
2024-01-10 00:00:00,3,161.52,361.28,111.26,32.36
2024-01-10 01:00:00,3,167.41,404.36,99.09,19.11
2024-01-10 02:00:00,3,184.05,437.64,123.54,21.59
2024-01-10 03:00:00,3,179.93,428.57,109.53,56.46
2024-01-10 04:00:00,3,159.4,433.58,96.18,59.39
2024-01-10 05:00:00,3,173.97,381.67,104.86,42.57
2024-01-10 06:00:00,3,195.9,527.33,97.3,34.79
2024-01-10 07:00:00,3,158.36,375.3,112.85,39.2
2024-01-10 08:00:00,3,173.81,440.71,84.28,48.98
2024-01-10 09:00:00,3,167.88,507.21,90.37,36.57
2024-01-10 10:00:00,3,169.36,448.75,106.25,42.41
2024-01-10 11:00:00,3,143.35,397.01,115.46,39.54
2024-01-10 12:00:00,3,191.62,376.38,70.47,33.98
2024-01-10 13:00:00,3,155.61,435.73,115.83,33.57
2024-01-10 14:00:00,3,183.92,406.68,95.56,39.89
2024-01-10 15:00:00,3,156.73,457.78,72.45,28.35
2024-01-10 16:00:00,3,156.19,370.94,57.55,40.16
2024-01-10 17:00:00,3,185.53,489.67,76.24,31.92
2024-01-10 18:00:00,3,181.9,452.08,95.62,36.97
2024-01-10 19:00:00,3,169.34,456.18,95.12,47.88
2024-01-10 20:00:00,3,178.55,523.73,104.44,34.83
2024-01-10 21:00:00,3,162.1,423.22,89.66,44.66
2024-01-10 22:00:00,3,167.24,408.36,83.08,21.96
2024-01-10 23:00:00,3,157.43,418.65,92.77,34.05
2024-01-11 00:00:00,3,183.45,438.52,99.3,39.11
2024-01-11 01:00:00,3,158.47,444.76,102.62,56.19
2024-01-11 02:00:00,3,194.32,405.72,90.19,23.52
2024-01-11 03:00:00,3,165.9,342.25,112.62,40.16
2024-01-11 04:00:00,3,171.8,421.32,93.45,54.0
2024-01-11 05:00:00,3,184.0,471.11,90.55,35.02
2024-01-11 06:00:00,3,172.26,459.19,94.87,40.04
2024-01-11 07:00:00,3,166.96,516.24,115.63,44.62
2024-01-11 08:00:00,3,170.98,556.58,99.76,43.06
2024-01-11 09:00:00,3,185.41,491.81,92.03,54.46
2024-01-11 10:00:00,3,159.68,524.68,112.32,44.23
2024-01-11 11:00:00,3,167.61,490.86,127.29,51.07
2024-01-11 12:00:00,3,169.04,540.78,101.58,35.77
2024-01-11 13:00:00,3,182.04,547.58,114.01,31.73
2024-01-11 14:00:00,3,165.76,498.5,110.74,35.43
2024-01-11 15:00:00,3,195.91,484.72,88.94,26.78
2024-01-11 16:00:00,3,163.75,435.24,96.62,40.43
2024-01-11 17:00:00,3,162.14,443.75,79.43,32.65
2024-01-11 18:00:00,3,163.11,427.71,93.23,30.09
2024-01-11 19:00:00,3,144.74,479.37,87.9,40.26
2024-01-11 20:00:00,3,149.56,407.55,91.08,26.44
2024-01-11 21:00:00,3,158.19,436.48,87.08,43.38
2024-01-11 22:00:00,3,185.69,320.78,93.67,33.26
2024-01-11 23:00:00,3,167.56,540.71,104.96,48.06
2024-01-12 00:00:00,3,161.06,437.02,97.33,35.49
2024-01-12 01:00:00,3,189.43,474.13,75.6,45.08
2024-01-12 02:00:00,3,195.38,528.73,90.75,41.92
2024-01-12 03:00:00,3,191.24,467.13,81.39,47.39
2024-01-12 04:00:00,3,157.71,529.1,104.62,42.41
2024-01-12 05:00:00,3,163.78,385.03,108.26,27.46
2024-01-12 06:00:00,3,201.12,580.73,105.18,50.55
2024-01-12 07:00:00,3,175.66,510.2,91.61,41.01
2024-01-12 08:00:00,3,167.15,462.71,104.65,48.26
2024-01-12 09:00:00,3,182.58,527.59,94.93,46.93
2024-01-12 10:00:00,3,186.61,387.56,85.69,33.72
2024-01-12 11:00:00,3,160.43,434.13,109.22,31.78
2024-01-12 12:00:00,3,172.41,526.5,109.42,44.51
2024-01-12 13:00:00,3,183.04,347.74,110.34,35.49
2024-01-12 14:00:00,3,148.66,477.5,89.52,45.42
2024-01-12 15:00:00,3,166.95,475.35,111.96,35.22
2024-01-12 16:00:00,3,148.3,552.12,89.91,45.07
2024-01-12 17:00:00,3,150.11,360.89,104.4,39.61
2024-01-12 18:00:00,3,156.79,532.39,89.28,38.35
2024-01-12 19:00:00,3,173.67,415.9,93.08,32.76
2024-01-12 20:00:00,3,161.08,422.25,65.04,38.27
2024-01-12 21:00:00,3,156.29,381.07,92.85,47.01
2024-01-12 22:00:00,3,168.2,388.9,98.55,36.9
2024-01-12 23:00:00,3,149.6,469.78,92.8,42.66
2024-01-13 00:00:00,3,175.79,389.08,121.53,39.27
2024-01-13 01:00:00,3,187.89,489.44,84.65,40.72
2024-01-13 02:00:00,3,169.09,414.74,93.1,55.19
2024-01-13 03:00:00,3,167.72,385.79,89.32,51.33
2024-01-13 04:00:00,3,177.49,423.1,94.2,42.15
2024-01-13 05:00:00,3,139.06,469.87,115.07,43.61
2024-01-13 06:00:00,3,180.53,436.96,120.94,35.83
2024-01-13 07:00:00,3,221.79,453.61,92.73,40.28
2024-01-13 08:00:00,3,169.49,488.89,92.14,44.13
2024-01-13 09:00:00,3,169.07,509.17,86.07,48.31
2024-01-13 10:00:00,3,182.36,433.7,117.22,46.81
2024-01-13 11:00:00,3,196.18,393.52,114.11,30.11
2024-01-13 12:00:00,3,184.59,452.96,97.5,47.27
2024-01-13 13:00:00,3,133.34,473.39,80.08,37.33
2024-01-13 14:00:00,3,176.46,368.86,80.52,28.88
2024-01-13 15:00:00,3,208.22,398.88,98.95,48.24
2024-01-13 16:00:00,3,176.31,407.62,103.36,48.86
2024-01-13 17:00:00,3,147.36,434.8,69.32,38.24
2024-01-13 18:00:00,3,170.42,404.97,91.73,41.97
2024-01-13 19:00:00,3,145.32,483.98,116.85,42.57
2024-01-13 20:00:00,3,186.15,360.0,93.47,48.28
2024-01-13 21:00:00,3,151.34,361.84,115.97,43.01
2024-01-13 22:00:00,3,168.57,429.42,105.74,25.95
2024-01-13 23:00:00,3,154.26,438.65,84.11,55.38
2024-01-14 00:00:00,3,160.06,370.68,95.1,48.04
2024-01-14 01:00:00,3,193.61,417.03,97.99,35.27
2024-01-14 02:00:00,3,172.04,428.81,88.08,31.52
2024-01-14 03:00:00,3,161.98,429.85,88.48,45.33
2024-01-14 04:00:00,3,153.0,459.63,120.91,39.08
2024-01-14 05:00:00,3,141.59,416.21,89.16,44.61
2024-01-14 06:00:00,3,151.69,531.3,115.78,48.26
2024-01-14 07:00:00,3,173.57,478.01,96.14,36.9
2024-01-14 08:00:00,3,187.28,408.09,101.14,31.87
2024-01-14 09:00:00,3,161.96,456.07,108.24,44.31
2024-01-14 10:00:00,3,195.7,457.04,92.65,35.78
2024-01-14 11:00:00,3,158.08,514.94,106.97,40.9
2024-01-14 12:00:00,3,165.03,416.6,72.47,27.32
2024-01-14 13:00:00,3,150.69,489.34,103.77,35.93
2024-01-14 14:00:00,3,183.35,449.62,65.53,43.52
2024-01-14 15:00:00,3,200.57,526.92,93.82,41.96
2024-01-14 16:00:00,3,137.86,515.66,107.29,29.49
2024-01-14 17:00:00,3,160.39,456.56,104.0,25.93
2024-01-14 18:00:00,3,186.27,431.77,79.12,36.01
2024-01-14 19:00:00,3,142.64,473.2,80.88,40.8
2024-01-14 20:00:00,3,175.41,436.57,87.39,39.76
2024-01-14 21:00:00,3,186.45,537.07,99.15,32.35
2024-01-14 22:00:00,3,168.63,451.59,71.16,39.93
2024-01-14 23:00:00,3,176.97,426.29,97.92,51.01
2024-01-15 00:00:00,3,197.27,424.17,102.89,40.64
2024-01-15 01:00:00,3,201.07,384.45,96.0,25.6
2024-01-15 02:00:00,3,169.37,480.29,107.15,42.12
2024-01-15 03:00:00,3,162.41,406.92,103.88,58.57
2024-01-15 04:00:00,3,156.63,510.49,94.48,30.4
2024-01-15 05:00:00,3,187.52,382.27,76.79,42.02
2024-01-15 06:00:00,3,149.75,458.71,103.59,39.92
2024-01-15 07:00:00,3,167.7,513.59,89.47,42.59
2024-01-15 08:00:00,3,173.12,335.79,94.01,43.14
2024-01-15 09:00:00,3,162.88,559.47,107.17,50.8
2024-01-15 10:00:00,3,174.88,427.51,118.65,41.1
2024-01-15 11:00:00,3,211.0,457.23,99.16,50.63
2024-01-15 12:00:00,3,166.91,479.59,106.02,37.86
2024-01-15 13:00:00,3,161.07,487.12,79.46,35.08
2024-01-15 14:00:00,3,183.74,462.09,100.54,31.62
2024-01-15 15:00:00,3,170.61,500.36,95.98,21.12
2024-01-15 16:00:00,3,189.48,474.17,112.13,38.64
2024-01-15 17:00:00,3,168.63,540.62,89.0,53.64
2024-01-15 18:00:00,3,161.87,473.95,92.75,39.81
2024-01-15 19:00:00,3,137.21,551.57,109.63,41.88
2024-01-15 20:00:00,3,140.15,494.71,95.09,32.72
2024-01-15 21:00:00,3,137.15,349.69,82.45,34.65
2024-01-15 22:00:00,3,173.49,587.72,130.29,45.84
2024-01-15 23:00:00,3,146.13,417.22,84.18,55.37
2024-01-16 00:00:00,3,189.12,529.26,98.04,51.67
2024-01-16 01:00:00,3,170.14,451.09,104.12,46.57
2024-01-16 02:00:00,3,166.43,507.4,103.82,40.67
2024-01-16 03:00:00,3,157.39,413.99,98.54,42.8
2024-01-16 04:00:00,3,181.5,485.1,99.09,34.99
2024-01-16 05:00:00,3,158.8,438.16,98.74,29.31
2024-01-16 06:00:00,3,155.98,536.74,87.48,32.18
2024-01-16 07:00:00,3,190.93,475.35,129.51,42.2
2024-01-16 08:00:00,3,177.19,501.78,98.63,38.96
2024-01-16 09:00:00,3,167.2,334.67,108.69,28.36
2024-01-16 10:00:00,3,180.71,445.77,96.05,40.05
2024-01-16 11:00:00,3,169.79,471.71,95.07,36.91
2024-01-16 12:00:00,3,175.05,460.89,93.0,28.78
2024-01-16 13:00:00,3,154.92,499.76,78.1,34.91
2024-01-16 14:00:00,3,200.76,427.7,95.3,34.61
2024-01-16 15:00:00,3,157.4,449.37,91.5,31.45
2024-01-16 16:00:00,3,191.36,509.76,111.39,44.24
2024-01-16 17:00:00,3,162.93,323.49,80.54,19.61
2024-01-16 18:00:00,3,178.89,477.55,88.43,18.79
2024-01-16 19:00:00,3,177.81,428.03,84.38,36.0
2024-01-16 20:00:00,3,184.77,397.24,114.88,37.1
2024-01-16 21:00:00,3,153.19,464.84,85.53,40.23
2024-01-16 22:00:00,3,184.72,513.35,104.62,32.74
2024-01-16 23:00:00,3,197.87,503.95,110.61,30.2
2024-01-17 00:00:00,3,164.7,441.61,96.99,38.81
2024-01-17 01:00:00,3,170.21,496.72,81.89,35.85
2024-01-17 02:00:00,3,161.93,497.03,82.77,53.71
2024-01-17 03:00:00,3,165.41,446.3,112.08,38.2
2024-01-17 04:00:00,3,199.07,414.22,85.21,41.01
2024-01-17 05:00:00,3,155.58,417.62,106.83,63.06
2024-01-17 06:00:00,3,156.68,496.91,103.35,40.2
2024-01-17 07:00:00,3,197.74,449.5,106.63,46.55
2024-01-17 08:00:00,3,181.54,395.24,107.55,47.03
2024-01-17 09:00:00,3,205.18,360.43,88.95,47.28
2024-01-17 10:00:00,3,163.11,495.08,87.79,42.86
2024-01-17 11:00:00,3,171.68,420.26,108.87,41.31
2024-01-17 12:00:00,3,158.22,466.63,90.75,39.73
2024-01-17 13:00:00,3,170.41,514.73,62.62,33.14
2024-01-17 14:00:00,3,138.76,377.02,105.74,40.17
2024-01-17 15:00:00,3,177.79,444.32,83.38,54.2
2024-01-17 16:00:00,3,171.49,437.1,102.3,46.68
2024-01-17 17:00:00,3,165.05,466.38,113.94,38.59
2024-01-17 18:00:00,3,159.58,512.48,96.09,43.23
2024-01-17 19:00:00,3,151.55,374.52,108.82,28.5
2024-01-17 20:00:00,3,178.01,476.9,98.26,34.03
2024-01-17 21:00:00,3,147.87,502.19,117.23,44.9
2024-01-17 22:00:00,3,175.63,437.35,83.67,50.16
2024-01-17 23:00:00,3,201.55,440.71,97.99,31.47
2024-01-18 00:00:00,3,192.83,471.36,107.55,34.71
2024-01-18 01:00:00,3,145.38,468.18,97.19,58.41
2024-01-18 02:00:00,3,161.72,481.67,115.23,41.2
2024-01-18 03:00:00,3,177.79,481.16,95.42,56.67
2024-01-18 04:00:00,3,170.34,398.69,128.16,43.25
2024-01-18 05:00:00,3,149.2,505.0,129.15,43.89
2024-01-18 06:00:00,3,178.08,514.59,105.51,39.24
2024-01-18 07:00:00,3,171.61,461.77,108.9,49.87
2024-01-18 08:00:00,3,202.34,371.16,116.84,53.15
2024-01-18 09:00:00,3,166.91,444.82,85.68,32.09
2024-01-18 10:00:00,3,189.21,460.82,83.45,37.34
2024-01-18 11:00:00,3,149.22,388.13,115.86,47.52
2024-01-18 12:00:00,3,152.29,429.51,102.41,37.76
2024-01-18 13:00:00,3,179.73,372.34,95.17,33.85
2024-01-18 14:00:00,3,184.85,480.01,97.51,46.05
2024-01-18 15:00:00,3,151.31,455.67,65.97,46.24
2024-01-18 16:00:00,3,166.66,357.81,93.81,32.41
2024-01-18 17:00:00,3,143.7,464.86,86.26,37.8
2024-01-18 18:00:00,3,162.95,442.83,107.71,25.48
2024-01-18 19:00:00,3,179.47,473.73,108.81,28.27
2024-01-18 20:00:00,3,159.26,425.23,103.71,37.34
2024-01-18 21:00:00,3,162.73,403.67,101.85,37.02
2024-01-18 22:00:00,3,149.15,405.94,78.06,29.06
2024-01-18 23:00:00,3,157.64,419.17,105.71,31.94
2024-01-19 00:00:00,3,197.22,449.88,106.99,29.71
2024-01-19 01:00:00,3,170.82,457.6,115.71,43.56
2024-01-19 02:00:00,3,154.21,440.12,127.7,23.45
2024-01-19 03:00:00,3,165.92,428.24,79.16,32.29
2024-01-19 04:00:00,3,145.71,432.58,96.46,25.45
2024-01-19 05:00:00,3,155.42,586.56,92.19,45.37
2024-01-19 06:00:00,3,193.81,410.44,104.1,26.37
2024-01-19 07:00:00,3,169.47,421.78,101.94,42.04
2024-01-19 08:00:00,3,201.96,628.51,98.45,55.57
2024-01-19 09:00:00,3,169.45,473.62,114.25,55.38
2024-01-19 10:00:00,3,169.79,376.2,86.16,24.84
2024-01-19 11:00:00,3,179.98,494.94,86.22,42.21
2024-01-19 12:00:00,3,125.78,399.96,85.66,30.37
2024-01-19 13:00:00,3,171.4,496.96,93.45,27.83
2024-01-19 14:00:00,3,166.58,436.03,81.52,36.4
2024-01-19 15:00:00,3,190.71,423.11,96.12,47.31
2024-01-19 16:00:00,3,181.83,532.77,94.14,41.43
2024-01-19 17:00:00,3,147.69,476.42,85.83,29.82
2024-01-19 18:00:00,3,185.9,498.17,107.14,41.93
2024-01-19 19:00:00,3,161.74,469.35,95.21,16.68
2024-01-19 20:00:00,3,151.69,422.38,109.98,29.8
2024-01-19 21:00:00,3,169.93,479.61,94.23,29.66
2024-01-19 22:00:00,3,164.1,512.37,97.06,38.04
2024-01-19 23:00:00,3,192.9,455.34,90.83,36.35
2024-01-20 00:00:00,3,174.36,545.71,98.78,37.65
2024-01-20 01:00:00,3,172.96,495.36,108.84,38.14
2024-01-20 02:00:00,3,184.89,461.77,95.06,40.56
2024-01-20 03:00:00,3,188.61,464.51,107.68,45.64
2024-01-20 04:00:00,3,184.1,458.85,90.98,42.75
2024-01-20 05:00:00,3,194.66,384.51,111.56,39.32
2024-01-20 06:00:00,3,181.69,447.03,94.39,45.33
2024-01-20 07:00:00,3,174.47,463.66,112.76,48.87
2024-01-20 08:00:00,3,191.45,429.1,102.26,36.69
2024-01-20 09:00:00,3,169.53,469.14,120.61,40.48
2024-01-20 10:00:00,3,170.91,451.52,85.48,50.36
2024-01-20 11:00:00,3,197.41,491.23,80.6,30.16
2024-01-20 12:00:00,3,195.02,484.51,90.92,54.39
2024-01-20 13:00:00,3,167.96,457.08,80.23,26.58
2024-01-20 14:00:00,3,160.06,373.88,79.53,34.4
2024-01-20 15:00:00,3,190.34,543.0,104.77,28.58
2024-01-20 16:00:00,3,179.18,438.65,96.22,55.09
2024-01-20 17:00:00,3,171.06,441.63,89.79,31.64
2024-01-20 18:00:00,3,160.68,427.46,90.88,31.56
2024-01-20 19:00:00,3,171.32,419.72,88.27,32.78
2024-01-20 20:00:00,3,165.92,529.27,117.56,37.1
2024-01-20 21:00:00,3,156.04,521.25,87.26,33.93
2024-01-20 22:00:00,3,169.45,471.26,80.32,36.23
2024-01-20 23:00:00,3,172.37,442.32,108.36,10.0
2024-01-21 00:00:00,3,162.82,482.15,96.09,39.36
2024-01-21 01:00:00,3,184.22,453.61,125.95,39.8
2024-01-21 02:00:00,3,191.15,440.15,93.58,49.3
2024-01-21 03:00:00,3,186.63,469.17,111.91,52.25
2024-01-21 04:00:00,3,167.01,427.76,115.43,39.85
2024-01-21 05:00:00,3,183.96,465.33,95.04,48.79
2024-01-21 06:00:00,3,173.13,462.85,92.29,32.4
2024-01-21 07:00:00,3,151.84,484.18,111.33,48.37
2024-01-21 08:00:00,3,182.32,418.19,108.89,36.55
2024-01-21 09:00:00,3,173.35,489.16,82.8,30.8
2024-01-21 10:00:00,3,212.19,401.66,85.81,38.77
2024-01-21 11:00:00,3,193.15,418.87,66.93,51.69
2024-01-21 12:00:00,3,180.34,420.44,106.55,40.43
2024-01-21 13:00:00,3,172.11,390.47,94.72,50.96
2024-01-21 14:00:00,3,170.01,501.96,95.28,30.93
2024-01-21 15:00:00,3,150.57,394.66,74.93,45.76
2024-01-21 16:00:00,3,138.23,408.71,82.11,30.66
2024-01-21 17:00:00,3,151.9,513.45,89.81,37.91
2024-01-21 18:00:00,3,165.1,415.2,87.2,37.73
2024-01-21 19:00:00,3,132.02,435.86,97.49,41.66
2024-01-21 20:00:00,3,157.5,391.88,103.8,38.43
2024-01-21 21:00:00,3,162.76,491.52,126.03,30.39
2024-01-21 22:00:00,3,163.9,492.88,97.11,44.94
2024-01-21 23:00:00,3,157.42,487.81,112.48,52.99
2024-01-22 00:00:00,3,163.36,477.76,88.16,33.85
2024-01-22 01:00:00,3,197.45,453.6,78.04,23.86
2024-01-22 02:00:00,3,181.05,422.19,95.83,44.67
2024-01-22 03:00:00,3,161.96,407.19,80.38,38.14
2024-01-22 04:00:00,3,170.37,520.8,101.66,40.34
2024-01-22 05:00:00,3,171.31,492.88,91.7,46.55
2024-01-22 06:00:00,3,159.49,414.61,76.66,37.95
2024-01-22 07:00:00,3,159.37,453.91,124.16,39.46
2024-01-22 08:00:00,3,187.76,435.34,94.53,40.61
2024-01-22 09:00:00,3,164.22,390.35,79.87,53.63
2024-01-22 10:00:00,3,152.72,459.92,111.96,40.63
2024-01-22 11:00:00,3,168.95,427.31,90.25,29.02
2024-01-22 12:00:00,3,170.77,397.67,112.93,28.59
2024-01-22 13:00:00,3,136.28,368.59,88.63,39.29
2024-01-22 14:00:00,3,166.71,363.32,90.39,27.66
2024-01-22 15:00:00,3,180.75,426.79,101.2,23.31
2024-01-22 16:00:00,3,173.55,441.7,103.93,41.74
2024-01-22 17:00:00,3,201.93,398.93,105.89,41.86
2024-01-22 18:00:00,3,186.05,480.85,94.71,32.71
2024-01-22 19:00:00,3,189.34,442.45,102.79,38.5
2024-01-22 20:00:00,3,211.42,477.28,105.89,37.89
2024-01-22 21:00:00,3,178.97,436.92,99.34,41.93
2024-01-22 22:00:00,3,170.0,405.06,95.53,42.57
2024-01-22 23:00:00,3,183.8,454.23,79.45,15.68
2024-01-23 00:00:00,3,159.85,381.0,106.6,36.8
2024-01-23 01:00:00,3,171.38,478.64,100.19,44.1
2024-01-23 02:00:00,3,159.93,400.0,95.04,36.84
2024-01-23 03:00:00,3,177.41,500.35,117.48,41.3
2024-01-23 04:00:00,3,160.96,433.28,83.05,47.93
2024-01-23 05:00:00,3,160.69,508.88,122.98,42.46
2024-01-23 06:00:00,3,178.54,391.53,101.58,54.84
2024-01-23 07:00:00,3,169.55,415.34,105.86,51.46
2024-01-23 08:00:00,3,140.39,471.94,96.37,40.45
2024-01-23 09:00:00,3,147.52,513.91,79.49,39.29
2024-01-23 10:00:00,3,151.87,539.95,98.57,15.86
2024-01-23 11:00:00,3,155.41,451.87,103.97,36.84
2024-01-23 12:00:00,3,175.55,547.65,107.59,27.23
2024-01-23 13:00:00,3,171.62,432.53,95.54,40.0
2024-01-23 14:00:00,3,184.55,506.43,69.09,38.69
2024-01-23 15:00:00,3,178.89,396.11,76.86,42.73
2024-01-23 16:00:00,3,183.56,468.86,122.74,48.28
2024-01-23 17:00:00,3,175.78,320.11,81.88,35.75
2024-01-23 18:00:00,3,169.25,385.59,114.28,55.48
2024-01-23 19:00:00,3,183.7,471.06,83.92,37.97
2024-01-23 20:00:00,3,181.1,375.73,93.92,25.01
2024-01-23 21:00:00,3,172.81,469.7,104.81,31.92
2024-01-23 22:00:00,3,187.87,496.09,86.79,34.17
2024-01-23 23:00:00,3,130.27,421.15,118.63,43.19
2024-01-24 00:00:00,3,164.19,396.79,99.85,30.72
2024-01-24 01:00:00,3,164.72,424.16,105.59,37.08
2024-01-24 02:00:00,3,188.96,398.46,96.92,38.99
2024-01-24 03:00:00,3,196.33,445.55,109.49,37.14
2024-01-24 04:00:00,3,148.08,456.96,121.84,48.45
2024-01-24 05:00:00,3,194.52,435.32,100.08,47.28
2024-01-24 06:00:00,3,152.98,541.87,124.18,51.9
2024-01-24 07:00:00,3,153.37,413.1,93.88,38.92
2024-01-24 08:00:00,3,167.69,526.26,111.33,51.81
2024-01-24 09:00:00,3,165.86,395.03,107.3,29.26
2024-01-24 10:00:00,3,145.24,454.28,86.59,28.43
2024-01-24 11:00:00,3,180.13,513.24,102.41,29.21
2024-01-24 12:00:00,3,179.83,509.68,98.97,38.95
2024-01-24 13:00:00,3,185.09,425.51,87.09,48.43
2024-01-24 14:00:00,3,160.38,477.21,101.99,32.19
2024-01-24 15:00:00,3,166.11,469.39,98.64,32.65
2024-01-24 16:00:00,3,165.78,417.25,95.34,34.42
2024-01-24 17:00:00,3,193.19,479.08,95.09,40.9
2024-01-24 18:00:00,3,120.17,545.98,94.71,31.76
2024-01-24 19:00:00,3,150.54,471.33,91.23,31.39
2024-01-24 20:00:00,3,166.36,476.71,98.08,24.7
2024-01-24 21:00:00,3,149.24,482.88,88.44,31.83
2024-01-24 22:00:00,3,163.21,368.84,131.64,47.5
2024-01-24 23:00:00,3,166.06,472.83,79.91,38.88
2024-01-25 00:00:00,3,158.27,394.22,91.33,32.51
2024-01-25 01:00:00,3,170.69,417.94,93.12,50.28
2024-01-25 02:00:00,3,180.5,566.58,126.69,35.34
2024-01-25 03:00:00,3,167.18,437.38,83.96,53.2
2024-01-25 04:00:00,3,164.16,411.68,106.96,53.54
2024-01-25 05:00:00,3,169.1,513.72,104.97,42.25
2024-01-25 06:00:00,3,171.75,400.93,106.17,28.98
2024-01-25 07:00:00,3,143.71,427.72,117.72,61.46
2024-01-25 08:00:00,3,178.91,518.61,117.15,44.8
2024-01-25 09:00:00,3,163.72,453.29,95.17,38.21
2024-01-25 10:00:00,3,190.71,366.44,102.87,48.59
2024-01-25 11:00:00,3,179.18,478.89,75.6,45.69
2024-01-25 12:00:00,3,187.74,427.56,100.15,50.15
2024-01-25 13:00:00,3,151.79,530.86,87.85,32.4
2024-01-25 14:00:00,3,161.38,414.79,94.97,40.11
2024-01-25 15:00:00,3,146.72,503.25,75.01,26.55
2024-01-25 16:00:00,3,154.9,541.72,101.5,42.0
2024-01-25 17:00:00,3,186.16,400.24,74.09,35.78
2024-01-25 18:00:00,3,189.86,435.49,97.78,38.29
2024-01-25 19:00:00,3,147.46,466.86,80.15,34.71
2024-01-25 20:00:00,3,158.88,400.19,85.31,34.11
2024-01-25 21:00:00,3,165.52,461.28,111.65,29.28
2024-01-25 22:00:00,3,176.81,435.28,104.96,44.17
2024-01-25 23:00:00,3,139.72,434.92,112.92,50.91
2024-01-26 00:00:00,3,143.02,451.5,118.99,34.08
2024-01-26 01:00:00,3,177.54,453.48,89.68,44.41
2024-01-26 02:00:00,3,138.94,459.18,119.71,44.09
2024-01-26 03:00:00,3,163.79,418.81,82.09,41.06
2024-01-26 04:00:00,3,174.08,421.63,111.09,28.34
2024-01-26 05:00:00,3,178.47,445.39,95.4,30.58
2024-01-26 06:00:00,3,169.59,449.47,89.87,35.15
2024-01-26 07:00:00,3,165.87,428.18,109.7,23.37
2024-01-26 08:00:00,3,185.09,468.88,113.66,53.58
2024-01-26 09:00:00,3,175.59,353.45,112.8,44.15
2024-01-26 10:00:00,3,159.94,411.11,103.14,40.11
2024-01-26 11:00:00,3,170.26,434.6,101.35,20.81
2024-01-26 12:00:00,3,175.05,402.85,105.67,23.19
2024-01-26 13:00:00,3,195.8,535.66,102.01,38.07
2024-01-26 14:00:00,3,180.05,448.38,104.35,54.32
2024-01-26 15:00:00,3,186.33,456.25,99.38,30.74
2024-01-26 16:00:00,3,156.43,420.3,107.14,43.7
2024-01-26 17:00:00,3,157.52,445.13,74.98,31.85
2024-01-26 18:00:00,3,162.08,380.55,94.18,36.35
2024-01-26 19:00:00,3,163.66,436.85,78.12,46.42
2024-01-26 20:00:00,3,150.02,395.91,99.84,33.3
2024-01-26 21:00:00,3,187.16,431.84,117.93,30.81
2024-01-26 22:00:00,3,181.62,309.78,91.26,49.57
2024-01-26 23:00:00,3,163.17,387.46,99.74,38.49
2024-01-27 00:00:00,3,179.22,527.56,108.63,48.26
2024-01-27 01:00:00,3,173.24,494.28,72.97,33.75
2024-01-27 02:00:00,3,181.98,521.27,93.64,52.47
2024-01-27 03:00:00,3,149.32,525.58,105.69,43.35
2024-01-27 04:00:00,3,169.12,487.64,64.1,45.21
2024-01-27 05:00:00,3,170.83,427.43,89.17,42.9
2024-01-27 06:00:00,3,181.93,396.12,116.07,37.52
2024-01-27 07:00:00,3,161.64,513.41,114.71,41.75
2024-01-27 08:00:00,3,131.16,454.94,106.3,37.66
2024-01-27 09:00:00,3,153.55,585.05,112.37,49.24
2024-01-27 10:00:00,3,169.39,430.75,103.15,38.62
2024-01-27 11:00:00,3,170.68,555.69,106.81,26.78
2024-01-27 12:00:00,3,196.02,440.44,94.8,24.43
2024-01-27 13:00:00,3,177.49,519.91,99.59,23.24
2024-01-27 14:00:00,3,168.69,538.57,89.21,42.69
2024-01-27 15:00:00,3,166.23,391.77,113.05,26.85
